CUS_ID,s_v_min,s_t_min,s_pr_min,s_prt_min,s_v_max,s_t_max,s_pr_max,s_prt_max,s_v_mean,s_t_mean,s_pr_mean,s_prt_mean,s_v_median,s_t_median,s_pr_median,s_prt_median,s_v_sd,s_t_sd,s_pr_sd,s_prt_sd
2000,1,0,1,0,76,15671,604,192.5,18.13317757,2499.2429907,124.7453271,21.205105089,14,1482.5,88.5,17.463707758,14.776826031,2676.5757016,120.79947618,17.695911931
2001,1,0,1,0,62,5552,522,105.5,8.7826086957,614.44347826,42.273913043,15.650609883,6,358,32,9.8382352941,8.1747108264,795.6553004,51.268014982,18.630668084
2002,1,0,1,0,25,5347,185,261,4.2334494774,541.76655052,17.174216028,26.630277919,3,111,8,14.536231884,4.2117712522,934.4884569,26.754601539,37.557568099
2003,1,0,1,0,40,9491,226,271.17142857,6.9439252336,721.36915888,26.177570093,26.462584695,4,200,13,17.863636364,6.9819778406,1296.0090778,34.187912941,34.607848809
2004,1,0,1,0,114,22086,829,105.55696203,37.195530726,4232.1620112,223.1396648,17.354515796,32,2973,194,14.153846154,27.769735003,4447.8962672,176.93935844,14.94074869
2005,1,2,1,1,111,13901,490,262,26.521505376,2805.7365591,101.78494624,29.291360377,23,1950,86.5,26.817212241,20.712760655,2656.2608693,81.658199894,22.265771867
2006,1,0,1,0,67,10124,477,192,10.338600451,1386.5688488,53.634311512,27.267609506,7,806,28,22.575471698,10.002625213,1733.3689196,67.09769939,22.544096539
2007,1,0,1,0,38,8185,607,209,9.2746478873,1050.0211268,62.147887324,22.168614307,7,589,35,16.709053263,8.1424112092,1300.3368847,81.639771294,23.018760068
2008,1,0,1,0,66,12352,486,219.5,16.410909091,1774.9745455,94.185454545,18.601235757,13,1116,67,15.757575758,13.527016394,1997.7900425,96.737464376,18.725487146
2009,1,0,1,0,83,16649,508,477,14.997275204,1792.9155313,80.267029973,23.92642977,11,964,55,18.717557252,14.834146592,2257.29584,86.106583957,35.424150394
2010,1,0,1,0,50,13907,604,171.33333333,8.24375,768.40625,40.440625,18.733341695,6,348,24,15.103896104,7.9419894186,1216.8341745,53.944964172,19.780900406
2011,1,0,1,0,18,6057,197,433,4.1459459459,656.77837838,20.383783784,49.683326352,3,263,9,33.075471698,3.2663131219,954.55441436,31.119837738,64.633711574
2012,1,0,1,0,37,4676,261,242.09090909,4.7156862745,267.39607843,14.42745098,13.547259313,3,24,4.5,5,5.0819945866,569.38582703,27.895567797,22.049362527
2013,1,0,1,0,67,13528,400,189,11.83492823,1280.0119617,47.88277512,24.561593146,8,537,27,21.339851024,11.34985501,1783.0101356,56.999163947,20.062839254
2014,1,0,1,0,118,12684,665,217,13.190697674,1821.3860465,66.534883721,32.27062961,9,1256,35,26.085714286,13.760158761,2167.3282628,85.59193255,26.969748075
2015,1,0,1,0,115,12220,528,596,10.11409396,1586.9932886,51.298657718,40.589272716,6,809.5,26,36.075,11.973613077,1992.3444136,68.089573097,40.804394184
2016,1,0,1,0,37,7658,628,94.615384615,5.6524390244,1098.6585366,67.347560976,21.502778967,4,660,32.5,14.672731743,4.8607536998,1264.2776664,85.402590047,18.60399194
2017,1,0,1,0,81,14202,702,140.55555556,36.80952381,4288.0735931,184.16017316,24.475350359,40,4454,179,22.085526316,16.802642009,2533.390675,110.24887012,13.757263481
2018,1,0,1,0,76,17711,626,117.62962963,26.944,4483.968,161.6,29.401120399,24,3939.5,134.5,27.510766958,19.636579259,3761.656868,137.310629,16.972672254
2019,1,0,2,0,109,18526,640,179.66666667,33.154320988,5722.382716,177.38271605,36.279985678,33,5248.5,162,33.057971014,21.359266681,4303.0886829,140.39271166,21.486770146
2020,1,0,1,0,60,10493,506,509,11.479041916,1472.2874251,57.143712575,27.870643938,10,1025.5,41,22.984581498,9.1144463909,1661.0122573,61.299567228,31.426386041
2021,1,0,1,0,82,7434,631,193.33333333,9.3629807692,1018.2932692,41.319711538,30.704503321,7,670.5,24,23.652380952,8.4525878127,1130.8249065,58.9311724,27.320419705
2022,1,0,1,0,128,16849,975,169.5,21.355191257,2049.3278689,159.21311475,19.544497937,12,997,73,14.568181818,24.017154191,2776.1529476,215.23397298,19.803438317
2023,1,0,1,0,60,9633,230,371,11.653333333,1203.3155556,40.786666667,30.427824281,8,591,26,23.857142857,11.282287002,1599.4970786,45.131640786,33.567811458
2024,1,0,1,0,47,18364,697,293.33333333,8.3773148148,862.43287037,35.289351852,23.500952597,5,324,15.5,17.963019768,8.8775503097,1522.2394466,53.720312711,29.905287986
2025,1,0,1,0,51,9001,428,549,9.332326284,1419.1389728,44.429003021,33.598872003,6,797,30,27.305555556,8.5467420886,1688.8832043,48.606804661,39.034065941
2026,1,0,1,0,52,11553,232,348.5,10.900735294,1800.7426471,33.617647059,57.981583112,8,1084,20,47.007936508,10.105407535,2108.4127501,37.227347569,48.543740633
2027,1,0,1,0,19,3287,88,460,3.25,516.27659574,11.659574468,45.11254378,2,192.5,7,35.094642857,3.1463840548,675.62580068,13.772058197,46.155662181
2028,1,0,1,0,92,12714,816,116.57142857,14.524355301,1157.487106,76.263610315,12.007953584,7,220,28,8.0689655172,16.294968106,2001.5025069,112.8376892,15.571944871
2029,1,0,1,0,133,11317,679,56.129032258,37.620879121,2909.6593407,176.00549451,15.792878651,30,2421,146,15.084214471,27.618238095,2491.1514399,138.57421161,8.5384895555
2030,1,0,1,0,123,10437,571,72.9,22.881533101,1617.543554,107.02439024,15.457930934,14,1077,68,12.639498433,21.755472917,1771.4606032,110.81088327,11.447736384
2031,1,0,1,0,57,8080,331,122.5,8.4702380952,1130.2380952,37.827380952,30.819841913,4,576.5,19,26.326981707,10.188596182,1506.067311,51.319242346,24.209853414
2032,1,1,1,0.25,104,19121,722,135.38461538,25.120930233,3230.3534884,147.20465116,22.677219652,20,2342,116,19.970588235,20.00056726,3161.7762702,128.15726677,14.704349414
2033,1,0,1,0,106,12223,503,198,8.4507042254,838.08169014,36.56056338,26.494573419,6,408,18,20.421052632,9.3790075915,1231.6105191,54.159407107,26.614282721
2034,1,0,1,0,65,11565,367,278,8.1514423077,1226.6706731,56.548076923,19.67020193,5,586.5,37,15.904416213,8.7005690348,1687.9214936,58.707997823,19.151301599
2035,1,0,1,0,34,14009,220,332.66666667,6.5205479452,878.61643836,35.184931507,23.980038106,4,307,18,14.226495726,6.1007792619,1559.8435103,42.310422692,34.543135254
2036,1,0,1,0,40,7490,180,101.75862069,11.203791469,1054.1232227,49.597156398,18.86087144,10,621,44,15.033333333,8.6432569277,1258.5035649,39.146900278,18.029844015
2037,1,0,1,0,63,9765,587,210,11.095709571,1469.5511551,78.673267327,22.76538833,8,923,50,17.029411765,9.6292573662,1705.1599223,87.478448689,25.903561308
2038,1,0,1,0,79,9920,406,95.444444444,18.751054852,1547.2953586,75.552742616,20.20691798,13,924,46,16.705882353,16.98782119,1700.8666202,76.157246745,14.730052404
2039,1,0,1,0,24,4942,195,107.88888889,6.36,454.13,28.686666667,12.426687683,5,160,19,8.0158982512,4.4092939242,742.6797496,31.438028793,14.068361045
2040,1,0,1,0,60,12094,454,154.33333333,10.493150685,1673.6164384,63.525114155,28.095503333,6,805,40,21.447761194,11.324395143,2123.6794211,69.253377749,25.840728077
2041,1,0,1,0,27,5298,161,283,4.4891774892,616.29004329,22.16017316,27.711892485,3,246,14,17.409836066,4.5165025637,960.25945218,25.352563852,34.046195979
2042,1,0,1,0,32,6949,326,250,5.3638968481,474.37249284,24.277936963,26.203355329,4,209,11,16.783783784,4.6202904261,734.23078362,37.879574763,31.66919349
2043,1,0,1,0,22,3963,150,178,3.5760869565,368.10869565,12.190217391,26.80304536,3,125.5,6,20.281976744,3.3099739839,603.42764936,18.485017178,29.943695701
2044,1,0,1,0,32,9998,201,274,7.2574257426,769.15841584,28.193069307,30.295494496,5,446.5,18,21.581686747,6.0358027414,1147.9284022,34.381056792,37.948154042
2045,1,1,1,0.33333333333,71,19329,600,62.1,16.65625,3961.5069444,138.54166667,26.085592294,13,2749,105.5,25.504316832,13.306487474,4061.394643,121.64653629,10.116896996
2046,1,0,1,0,48,15252,364,599,6.4241164241,1092.6715177,34.141372141,36.509416761,4,470,18,21.517241379,6.3798968529,1591.8209751,44.764345622,61.684858877
2047,1,0,1,0,9,4171,115,223.125,2.5985915493,388.54225352,15.26056338,25.539166069,2,107,10,10.4,1.7667530789,603.26409567,16.453105326,39.732041931
2048,1,0,1,0,99,20222,677,160.33333333,12.200636943,1520.0828025,51.75477707,33.517720938,9,779.5,29,26.715388858,12.364584056,2276.2694312,74.784079345,26.915656996
2049,1,0,1,0,34,4558,262,263,6.1365853659,632.84390244,25.131707317,24.867365554,4,307,15,19.790697674,5.2515990141,855.51660521,33.301757881,28.644955065
2050,1,0,1,0,99,15376,727,130,15.675105485,1491.278481,62.928270042,21.951057068,11,832,41,19.128205128,15.235438049,1994.1480336,78.345058701,16.630042545
2051,1,0,1,0,128,14272,569,170.85714286,24.384341637,2446.7153025,95.081850534,22.880238904,16,1196,55,20.577319588,23.134736645,2946.755804,104.04870284,17.771351336
2052,1,0,1,0,34,8616,241,196,5.8595505618,1070.2359551,19.578651685,55.705946367,5,717.5,13,47.923913043,4.8581510305,1276.3754431,26.619881156,41.785632946
2053,1,0,1,0,93,13035,507,259.5,22.54040404,2460.7070707,98.686868687,22.460229479,15,1233,61,20.086655891,21.385651147,2967.032135,103.77676612,22.422023131
2054,1,0,1,0,62,17054,422,185,10.047619048,1939.6277056,66.337662338,25.288261506,8,1061,52,22.75,7.9718188941,2605.2936862,65.773248901,20.879434203
2055,1,0,1,0,71,17302,735,306.33333333,9.5187969925,1144.962406,46.42481203,33.019819433,5,559,22,24.246753247,10.684569374,1686.3124664,80.486844026,39.088876378
2056,1,0,1,0,65,10948,308,248.75,14.1,2587.9875,52.475,49.634742975,10,1646.5,34.5,45.972886029,12.435595087,2544.6602125,53.067531439,28.94678166
2057,1,0,1,0,65,11493,245,131,11.145251397,1240.2234637,43.067039106,27.755643384,8,806,28,23.023255814,10.816192466,1614.0760586,46.876912427,21.23810756
2058,1,0,1,0,36,4656,182,173.66666667,4.6506849315,366.67808219,18.575342466,17.488237963,3,140.5,11,11.530555556,4.346017596,602.01678728,23.885993715,22.473316826
2059,1,0,1,0,83,14368,504,152,16.909883721,1816.3517442,75.279069767,24.841009698,12,1133.5,49,21.676666667,15.013133841,2092.6801739,78.212523683,17.167600546
2060,1,0,1,0,77,18778,414,109.66666667,26.4625,2716.6,106.04375,25.39251861,24,1952,87,21.466666667,17.852958989,2855.536754,89.56529166,18.88304331
2061,1,0,1,0,77,14512,807,118.5,10.804794521,1540.2568493,64.167808219,26.552808397,8,969,34.5,24.35625,10.067789693,1824.3078636,85.514428304,16.333778914
2062,1,0,1,0,19,10235,148,252,4.6514745308,409.79356568,17.297587131,20.515065858,4,118,10,11.5,3.5916164664,828.77771626,20.430183226,27.384328365
2063,1,1,1,0.33333333333,111,19906,729,79.142857143,29.903030303,3757.2909091,149.90909091,24.8087684,20,2296,101,23.333333333,23.174635062,3786.173047,136.51904264,12.942607642
2064,1,0,1,0,44,4217,208,219,5.2409326425,320.79792746,17.227979275,20.150069633,2,97.5,6,13.225,6.3639800632,542.1510458,26.724371766,24.31086965
2065,1,0,1,0,138,29758,750,117.75,29.125603865,3761.9565217,118.42995169,28.922989458,18,1353,71,25.888888889,30.297612317,5314.7249875,139.62899409,21.805291114
2066,1,0,1,0,83,23271,577,128.60714286,13.773648649,1960.7601351,83.300675676,24.47807476,10,1175.5,48.5,19.644642857,12.850355724,2627.7457194,100.32942755,19.769046454
2067,1,0,1,0,65,25330,717,240.71428571,6.4877300613,901.39877301,32.153374233,25.263493247,3.5,173,9,18.980769231,9.2980479209,2350.0908763,75.435480966,30.096004491
2068,1,0,1,0,30,11974,340,289,6.25,835.88768116,40.644927536,21.711233895,4,290.5,20,13.166666667,5.6766667556,1406.2817092,54.314545278,31.398593396
2069,1,0,1,0,14,6791,275,214.5,4.0354609929,354.69503546,16.574468085,26.273165117,3,137,7,16.583333333,2.7759460357,703.54878949,29.313632626,35.11381234
2070,1,0,1,0,78,24959,620,280.43820225,8.1006711409,1165.6308725,53.302013423,20.631787456,3,93,10,11.2,13.202551436,3155.8092151,99.6700438,33.813170125
2071,1,0,1,0,7,1381,39,243,1.8838174274,105.20746888,5.0580912863,22.174702318,2,60,4,12.5,1.0542510927,177.39879305,4.4022658569,29.940045847
2072,1,0,1,0,40,8299,361,290.5,6.7505567929,898.55679287,24.821826281,38.871503179,4,488,12,30.947368421,6.7691630036,1177.6108747,36.658710294,37.323033166
2073,1,0,1,0,35,9046,475,504.5,10.096045198,2134.3672316,82.355932203,32.512248782,8,1561,63,23.25,7.1244486356,1931.0279074,76.142531429,53.081646275
2074,1,5,1,1.6666666667,59,14491,385,600,10.156378601,1740.4609053,46.884773663,43.542689417,6,659,24,23.7,10.234049798,2606.6341477,57.758358619,68.581826271
2075,1,0,1,0,85,16690,439,60.912408759,21.660465116,2603.0325581,100.95813953,18.552092442,18,1203,70,19.592592593,18.409187816,3344.1945545,97.639490997,13.263024207
2076,1,0,1,0,256,84510,2853,128,13.284210526,3302.4526316,115.88421053,28.588287358,4,422,15,21.285714286,32.192791303,10644.720913,353.94968578,25.573760781
2077,1,0,1,0,98,17273,543,260.25,17.334883721,2269.4651163,85.31627907,26.346063485,10,919,39,25.529411765,19.010804647,3159.0254113,112.34618754,24.532349974
2078,1,0,1,0,78,21602,579,160,23.160784314,3641.427451,102.67058824,34.765119765,21,2899,87,33.099173554,16.040599062,3274.2295977,85.554705283,19.172141209
2079,1,0,1,0,189,18240,801,170.75,28.176056338,2813.4964789,92.334507042,32.815112892,23,2188,66.5,31.331050228,24.112310624,2814.7022557,94.30439441,19.878797616
2080,1,0,1,0,69,8924,385,239.5,11.811188811,1376.7552448,71.055944056,22.165816438,8,831.5,37.5,16.27962963,11.604567189,1676.0252362,80.010418289,27.196228934
2081,1,0,1,0,110,17631,706,101.79166667,27.097959184,2809.3510204,138.4,21.59964676,22,1933,102,18.291079812,20.759517764,2682.9355343,123.21041578,13.87750363
2082,1,0,1,0,40,9747,1045,161.66666667,6.0611353712,662.76855895,35.410480349,20.895310028,4,266,16,15.217391304,5.9519803961,1059.8827036,76.781628572,23.391191107
2083,1,0,1,0,82,7736,415,60,16.912863071,1324.2033195,92.531120332,13.160257289,13,805,73,11.054545455,12.737930582,1427.5787676,79.686364805,9.5038467028
2084,1,2,2,0.18181818182,93,10189,553,69.791666667,25.373831776,2361.6682243,130.57476636,16.607976358,20,1617.5,98.5,15.762527783,20.694070895,2516.7791488,120.96222791,11.197264707
2085,1,0,1,0,36,5491,253,450,3.858,359.78,12.608,27.751835575,2,62.5,4,12.921052632,4.2856235414,706.11073093,24.33892155,42.685173946
2086,1,0,1,0,37,13568,299,196.8,6.8066298343,1520.4143646,38.209944751,41.094217905,5,867,23,35.823529412,6.0992859528,1945.7350024,45.046397198,30.734864312
2087,1,0,1,0,75,4732,486,83.01754386,15.931271478,670.24054983,78.491408935,8.402039494,12,315,49,5.9259259259,14.744797496,914.69132001,84.21120264,10.342073253
2088,2,46,2,7.6666666667,73,31978,799,96.75,31.431279621,7027.4597156,227.36018957,32.067772801,33,6971,220,30.245136187,15.635392324,4578.398718,135.65317516,12.355827588
2089,1,0,1,0,19,5448,410,173.5,4.341954023,427.96551724,17.698275862,26.672964207,3,156.5,8,17.69047619,3.6592260214,756.57376026,32.226562825,28.343950273
2090,1,0,1,0,83,21338,518,205,13.051671733,2544.7051672,64.82674772,38.208243969,7,1113,29,35.205298013,14.298443713,3438.7063437,83.211805943,25.34581785
2091,1,0,1,0,47,7133,398,597.6,6.865470852,751.01793722,39.843049327,26.745465775,5,340,20,15.538461538,6.4360905701,1023.6360997,56.550125526,49.654999069
2092,1,0,1,0,22,3547,156,75.533333333,6.4166666667,493.29166667,22.513888889,18.439986003,5.5,152,17,12.7,4.2120373623,699.88137731,22.723631798,18.292406823
2093,1,0,1,0,103,12981,751,340,18.337730871,1515.9208443,108.9182058,14.534220168,12,904,66,11.709677419,18.18182493,2059.6088931,129.3825637,19.889865517
2094,1,2,1,1,15,3680,123,243.25,4.5692307692,615.19230769,18.307692308,34.485401979,4,345,14,21.53442029,2.7784845056,706.15868933,16.521466494,36.169155282
2095,1,0,1,0,137,30725,973,599,14.006369427,2651.2452229,86.098726115,35.798479679,10,922,40.5,26.348586432,15.952403973,4603.2753134,138.69839874,51.617590942
2096,1,0,1,0,26,7319,243,403,5.984962406,1208.5037594,36.533834586,34.126116051,5,614,24,25.333333333,4.6321028476,1431.0007746,37.628882699,38.556768285
2097,1,0,1,0,22,4675,174,137.18181818,4.5482233503,565.87309645,19.294416244,27.541618178,4,252,14,22.681818182,3.4336211906,783.21013232,20.855054183,22.908371636
2098,1,0,1,0,40,8841,249,99.818181818,9.9160839161,810.91608392,38.272727273,19.604470645,8,317,27,15.166666667,7.8538556993,1250.5564142,41.034026042,17.098479009
2099,1,0,1,0,47,8765,189,223.5,9.0185185185,975.0154321,31.290123457,25.423123399,7,415.5,17,21.666666667,7.7917732453,1391.9735805,35.079331958,23.783208022
2100,1,0,1,0,110,18540,951,156.57142857,31.869109948,4310.2251309,228.05759162,19.597416692,20,1594,106,15.818181818,29.723969395,5335.4567413,249.11016762,21.489312759
2101,1,0,1,0,70,14439,753,163,15.081460674,1271.8707865,52.056179775,24.652293526,11,626.5,31,20.56512605,13.368729294,1731.1772955,71.269432762,18.518336861
2102,1,0,1,0,69,16148,744,152.5,9.9822222222,2070.5466667,75.226666667,28.511709848,7,994,38,25.534591195,9.8116022994,2575.1187315,99.665813024,19.75044738
2103,1,0,1,0,35,9884,1009,164,5.8191681736,739.51356239,57.146473779,14.87826431,4,175,18,9.1052631579,5.460317454,1330.5014611,114.73672712,17.958700796
2104,1,0,1,0,24,2681,99,234.4,2.6680555556,146.54166667,5.6305555556,15.375775385,2,1,3,0.66666666667,2.5210284669,328.10982411,9.0389150777,31.55314551
2105,1,0,1,0,53,9120,505,194.5,7.4481236203,628.06843267,36.885209713,18.765161858,5,200,16,12.051282051,7.4670412844,1118.3730171,56.89292907,22.89126437
2106,1,0,1,0,33,8956,849,124.33333333,7.3149171271,784.67403315,50.79558011,17.802919405,5,299,21,9.9842519685,6.4183113579,1220.8159698,96.600133324,21.268386418
2107,1,0,1,0,36,10630,248,316,3.8064516129,520.84164223,15.536656891,29.61615816,2,138,7,22,4.8547205064,1156.80061,28.349229255,29.74886141
2108,1,0,1,0,62,12311,534,108,10.042654028,997.23696682,50.327014218,16.187817964,7,397,28,11.384615385,10.18369755,1600.784195,65.70947732,16.752067847
2109,1,0,1,0,75,17858,570,577,9.8125,1504.7857143,48.245535714,44.130725959,4,328.5,10,38.136363636,13.914557496,2814.379956,94.506969291,45.703440205
2110,1,0,1,0,32,11801,386,300.5,7.7061403509,642.78508772,40.004385965,14.248320051,5,217.5,19,8.7937062937,6.7260134764,1201.0136146,51.369654373,24.253594684
2111,1,0,1,0,28,11932,263,466,3.9696969697,552.03030303,21.426997245,22.739701155,3,84,7,13.875,3.9277545729,1184.2384884,34.431965724,37.533351756
2112,1,0,1,0,147,33911,810,221.40740741,34.771317829,5868.5193798,185.76744186,31.187692875,19,3180.5,102,26.173044218,34.122547959,6901.4864554,197.68437728,26.252197826
2113,1,0,1,0,64,10431,710,60,18.601719198,2484.7163324,190.14613181,13.782417817,15,2057,163,12.485961123,14.383663203,2123.0345034,145.05103687,8.2220760765
2114,1,0,1,0,125,76502,1089,449,47.281437126,8517.1856287,324.43113772,34.208183429,52,7864,304,26.62539185,35.565972337,8864.008711,274.25048965,36.184779955
2115,1,0,1,0,75,13479,856,221.5,22.740425532,1683.0595745,144.16595745,14.47923405,16,845,67,10.848360656,19.419257113,2085.1816715,168.43082386,17.911886262
2116,1,0,1,0,132,14599,538,116,33.18220339,2488.2076271,103.18220339,24.206740571,25,1648,74,22.628881988,30.82684415,2665.6206549,98.469072048,15.71579388
2117,1,0,1,0,67,17344,506,317,10.884012539,1999.5799373,65.090909091,30.878684251,8,1118,38,27.6,10.558419166,2586.4829911,74.766856992,29.327931713
2118,1,0,1,0,90,164676,415,599.5,19.608974359,2945.1602564,72.201923077,41.354825082,16,1738,53,30.337357955,15.266158997,9533.6605491,66.59645421,52.014064124
2119,1,0,1,0,21,2193,82,566,4.4227129338,147.58044164,9.61829653,12.784263278,3,19,5,3.5454545455,4.05865089,301.09044017,12.523498657,38.787249333
2120,1,0,1,0,35,4241,163,193,6.2913907285,690.30463576,30.013245033,22.616897723,5,323,20,16.12195122,5.2466997932,879.54198682,32.474602744,23.816190156
2121,1,0,1,0,46,8655,345,554,8.5333333333,1394.6280702,40.066666667,34.84318532,5,761,26,28.847457627,8.0423468417,1648.0124378,43.162635989,39.603652995
2122,1,0,1,0,96,10955,503,359.4,8.7989690722,1026.371134,55.06185567,21.579101751,6,576.5,40.5,17.089551733,10.170861507,1398.4561571,63.750129848,34.744049288
2123,1,0,1,0,30,5526,216,183,5.0528634361,507.50220264,18.140969163,23.916308867,4,127,8,15.944444444,4.8332209706,863.62074997,28.24055085,29.894289124
2124,1,0,1,0,63,12485,589,118.44736842,9.4448051948,1369.5974026,54.909090909,23.961325363,6.5,605,30.5,17.679166667,9.4875302505,1887.1016745,72.818131725,22.302789795
2125,1,0,1,0,103,12821,863,230,17.744897959,1515.6377551,117.96428571,15.64520164,9,532,67.5,11.511946387,21.689090357,2265.1511788,150.05695927,21.718403708
2126,1,0,1,0,27,5570,192,229.25,4.0681818182,406.26136364,22.172727273,24.098678454,3,185,15,10.060897436,3.1866587444,556.92033297,21.753583358,30.03868633
2127,1,0,1,0,60,7116,659,290.5,8.1711491443,677.81173594,56.322738386,13.359304546,5,136,15,6.5108695652,9.0114333096,1109.6716178,90.793309205,23.67149998
2128,1,0,1,0,49,12291,488,300,12.330472103,2067.5793991,65.296137339,29.610859033,9,984,40,24.989583333,11.084229564,2610.2405052,72.258592334,26.386193531
2129,1,0,1,0,60,7011,375,540,7.6095890411,1052.2157534,39.390410959,32.498378375,5,678.5,25,22.512310606,7.0128730798,1166.5898837,43.59598539,47.073881054
2130,1,0,1,0,50,7590,543,120.33333333,8.9658703072,1055.4163823,49.709897611,24.987509342,6,554,19,19.421052632,9.8027915201,1314.9884801,76.31218195,21.870121825
2131,1,0,1,0,62,6425,249,532,8.1034482759,1009.5615764,29.019704433,39.878904242,5,557,15,26.923076923,9.7200485846,1280.5082646,37.259055726,52.277652825
2132,1,0,1,0,40,11825,556,122.125,5.9365671642,581.80223881,37.302238806,16.205033613,5,235.5,16,11.763636364,5.3456978543,1180.4507622,72.290988105,15.775428861
2133,1,0,1,0,19,2479,123,171.57142857,5.4017094017,388.47863248,23.085470085,18.12498837,5,252,17,13.659090909,3.4766705959,458.62041246,20.487411042,21.590213723
2134,1,0,1,0,56,10177,370,317,6.3509615385,508.44711538,30.430288462,13.386360119,4,45,8,6.2174569616,7.7575862001,1122.3186701,53.522520389,23.32104615
2135,1,0,1,0,28,6301,189,120.66666667,6.6166666667,783.76666667,30.925,20.059563466,5,319.5,16,16.435672515,5.1615633964,1109.902227,37.651690399,19.416528387
2136,1,0,1,0,108,23376,765,165.25,16.281496063,2040.2893701,84.809055118,22.117194218,7,501.5,45.5,16.236512792,19.261040076,3219.3696121,105.86089714,22.358449571
2137,1,0,1,0,60,11382,507,67.172413793,8.954248366,1203.8888889,59.594771242,16.933363866,7,583,38,14.542372881,7.9350487257,1617.9610648,71.047930255,14.102187172
2138,2,5,3,0.83333333333,95,35964,1023,83.25,39.07239819,3657.0678733,160.31221719,23.047100099,37,2565,118,20.878640777,22.019706219,3884.2800292,134.09802142,12.665158991
2139,1,0,1,0,113,17086,942,105.3,24.857923497,3448.9617486,141.20765027,20.952374676,13,1309,68,19.571428571,27.083946221,4408.5462324,161.99864518,15.624943687
2140,1,0,1,0,51,10096,951,105.28571429,9.552742616,1838.1434599,97.459915612,20.654470458,7,1084,48,17.8,8.5018917928,2118.4329065,134.57023352,16.900694391
2141,1,0,1,0,71,8887,647,383.5,7.3590225564,994.71616541,42.046992481,29.606087786,5,497,19,20.780951358,7.2543806743,1350.127541,59.546747294,37.801102993
2142,1,0,1,0,62,13978,607,201.33333333,10.494339623,1451.3358491,45.464150943,32.45363436,8,799,27,28.733333333,8.696098374,2018.9069923,62.951517824,27.491626873
2143,1,0,1,0,52,16137,495,560,7.440397351,1318.2334437,42.182119205,46.576956937,6,893,23,30.014705882,6.2680392147,1521.0309065,53.221056677,59.463879867
2144,1,0,1,0,22,4772,118,599,5.4669421488,336.68595041,20.198347107,20.756367604,5,89.5,16,4.9347826087,3.8088320256,592.44788672,17.893469837,57.311878431
2145,1,0,1,0,33,6824,186,238,4.929245283,429.26415094,14.853773585,22.346936329,3,88.5,7.5,12.291666667,4.7665594014,815.53851952,21.775292205,30.127857746
2146,1,5,1,1.6666666667,27,5928,132,408,5.8721804511,881.39849624,23.939849624,40.332274467,4,535,15,31.514285714,5.1440073016,1041.0425423,25.156407521,40.89872233
2147,1,0,1,0,53,12221,397,554.07692308,9.9542334096,1153.1899314,33.800915332,34.719245768,8,642,20,27.75,7.7703690105,1560.0801756,40.45145691,41.226312379
2148,1,0,1,0,82,12949,564,73.535714286,12.648241206,1282.678392,68.974874372,16.736479605,9,646,40,14.585987261,12.08918393,1952.0322736,84.149124316,13.777310203
2149,1,0,1,0,29,4889,218,135,6.6798029557,707.1773399,29.541871921,22.394980674,5,279,17,17.851239669,5.6165364015,932.42306936,36.110555908,20.364114404
2150,1,0,1,0,42,5151,267,341,6.0888157895,477.78289474,19.115131579,24.303947626,4,183,9,17.431818182,6.5432306929,751.34365376,29.50141074,31.688538209
2151,1,0,1,0,92,21928,398,600,17.73015873,2482.6825397,69.619047619,33.159522411,14,1371,44,29.405904059,15.824682757,3116.6287561,73.019635386,38.678493395
2152,1,0,1,0,33,7969,410,211,5.4660633484,474.05429864,27.34841629,18.027030071,3,147,12,10.428571429,5.633905264,864.80996165,45.38212363,27.893848537
2153,1,0,1,0,35,6840,306,591,5.0778443114,589.4491018,26.630738523,25.651230383,4,221,13,16.684210526,4.6831536537,929.1291449,36.753793998,41.463979098
2154,1,0,1,0,37,3951,529,226.5,3.6212121212,251.38888889,19.424242424,14.982600765,2,66,8,7.1176470588,4.2787344001,573.53529649,50.50096062,24.860274363
2155,1,0,1,0,92,11317,403,257,12.746153846,1304.9461538,50.930769231,23.856499576,7,569.5,28,20.035714286,14.305984135,1859.1350516,64.782223652,23.32799463
2156,1,0,1,0,33,5266,200,419,4.5282051282,520.18717949,17.084615385,29.700679619,3,131,7,17.483333333,4.9034874908,858.87106109,26.520991719,40.804313882
2157,1,0,1,0,76,14420,632,94.285714286,12.513368984,1749.9545455,85.221925134,17.542450818,9,941.5,54,15.215899969,11.687099411,2239.4056949,91.444009741,15.238845948
2158,1,0,1,0,60,12041,759,99.25,12.449392713,1903.8421053,78.028340081,25.039090771,9,1229,45,22.836956522,10.52235665,2224.792431,99.729202482,16.41200635
2159,1,0,1,0,28,37597,226,600,5.8866995074,1019.8226601,27.083743842,42.172547697,5,283,13,16.34,5.0376769009,2995.0543571,37.244547501,88.223680438
2160,1,0,1,0,74,20627,469,450,14.498753117,2440.840399,67.596009975,36.740503796,10,1445,44,31.685714286,13.696190107,2991.4332818,72.516973076,35.149290054
2161,1,0,1,0,43,13216,370,137.8,4.88,589.46666667,22.822222222,27.132003952,3,265,13,18.791666667,4.5570588886,1107.7865197,35.275123322,26.907735199
2162,1,0,1,0,139,52961,1673,480,17.647058824,3045.5989305,137.03743316,34.873544627,11,1170,63,25.668874172,20.081380918,5986.2969144,210.19367334,54.545123859
